# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 5, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
6.069996e-01	6.666773e-01	-8.345335e-02	6.648431e-02	6.116012e-02	2.054612e-02	2.733270e-02	0.000000e+00	1	2.263295e-02
9.337883e-01	1.381965e-01	-2.461906e-01	-2.124793e-01	-3.636510e-01	-2.494839e-01	-3.627282e-01	0.000000e+00	1	8.587609e-03
7.849174e-01	4.529957e-01	-8.078167e-02	-1.146041e-01	-1.425331e-01	-1.729780e-01	-1.090883e-02	0.000000e+00	1	1.054781e-02
9.478937e-01	8.075831e-02	-3.357362e-01	-3.595811e-01	-3.113715e-01	-3.277594e-01	-2.700775e-01	0.000000e+00	1	2.386228e-02
4.297028e-01	7.968639e-01	1.218198e-01	1.663918e-01	1.642567e-01	7.762424e-02	4.697024e-02	0.000000e+00	1	1.857553e-02
4.659077e-01	7.825374e-01	1.532858e-02	5.251591e-02	1.844904e-01	1.889618e-01	6.100349e-02	0.000000e+00	1	1.671978e-02
8.443565e-01	3.432103e-01	-2.256780e-01	-8.243010e-02	-1.789512e-01	-1.632903e-01	-1.545206e-01	0.000000e+00	1	1.692596e-02
9.192142e-01	1.793456e-01	-2.830578e-01	-3.713840e-01	-2.141223e-01	-2.417200e-01	-1.856858e-01	0.000000e+00	1	5.655055e-03
9.151808e-01	1.871427e-01	-2.240978e-01	-3.524701e-01	-2.261779e-01	-2.827909e-01	-1.778604e-01	0.000000e+00	1	9.594342e-03
9.021983e-01	2.131972e-01	-3.033146e-01	-2.085935e-01	-2.478429e-01	-1.640917e-01	-2.417277e-01	0.000000e+00	1	7.890918e-03
9.474824e-01	1.020235e-01	-3.261711e-01	-4.437197e-01	-2.988611e-01	-2.691909e-01	-2.491043e-01	0.000000e+00	1	3.606940e-03
3.457701e-01	8.501207e-01	1.519105e-01	2.313331e-01	1.211251e-01	2.567501e-01	6.266443e-02	0.000000e+00	1	2.098804e-02
3.477246e-01	8.411621e-01	1.654424e-01	1.071603e-01	1.322250e-01	1.524478e-01	2.323823e-01	0.000000e+00	1	1.198292e-02
9.223124e-01	1.707582e-01	-1.393150e-01	-2.762924e-01	-2.943951e-01	-3.219176e-01	-2.917292e-01	0.000000e+00	1	1.763034e-02
7.987153e-01	4.298931e-01	-5.954851e-02	-5.015636e-02	-1.790058e-01	-1.728210e-01	-1.204629e-01	0.000000e+00	1	1.133456e-02
7.166210e-01	5.521015e-01	-1.225492e-01	-1.187249e-01	-6.750613e-03	3.406367e-02	-4.194667e-02	0.000000e+00	1	1.284444e-02
1.652379e-01	9.235549e-01	1.970433e-01	2.506491e-01	3.423619e-01	2.107025e-01	3.356148e-01	0.000000e+00	1	1.512481e-02
3.162203e-01	8.616403e-01	1.982143e-01	5.673800e-02	2.280940e-01	1.915259e-01	2.186133e-01	0.000000e+00	1	6.585270e-03
3.841310e-01	8.280838e-01	2.126054e-01	1.015244e-01	2.121915e-01	1.420621e-01	4.493726e-02	0.000000e+00	1	4.964128e-03
9.244392e-01	1.467256e-01	-2.280768e-01	-2.705564e-01	-3.110464e-01	-2.753804e-01	-2.700775e-01	0.000000e+00	1	1.355904e-02
5.032241e-01	7.601806e-01	1.702500e-01	-5.355810e-03	9.994402e-02	1.566328e-01	-1.436513e-02	0.000000e+00	1	7.364875e-03
7.415013e-01	5.143595e-01	-1.162299e-01	-1.362607e-01	2.704460e-03	-6.176352e-02	-4.095410e-02	0.000000e+00	1	9.849498e-03
6.971443e-01	5.676928e-01	-1.008811e-01	-3.133317e-02	-1.168768e-02	1.577377e-02	-7.081482e-02	0.000000e+00	1	4.576902e-03
8.701321e-01	2.859047e-01	-2.617287e-01	-1.891111e-01	-1.679911e-01	-1.480323e-01	-1.859807e-01	0.000000e+00	1	3.589613e-03
2.376058e-02	9.788564e-01	5.407543e-01	3.695287e-01	4.177678e-01	4.580768e-01	3.562326e-01	0.000000e+00	1	1.000000e+14
9.478074e-01	1.005882e-01	-3.440242e-01	-3.943457e-01	-1.973346e-01	-3.564673e-01	-2.992380e-01	0.000000e+00	1	1.117472e-02
2.510140e-01	8.884377e-01	1.767727e-01	3.134629e-01	1.657050e-01	1.855461e-01	2.229582e-01	0.000000e+00	1	1.377816e-02
7.709285e-01	4.730628e-01	-8.334888e-02	-1.773999e-01	-2.073056e-02	-1.184070e-01	-6.580114e-02	0.000000e+00	1	1.115069e-02
7.737791e-01	4.666707e-01	-1.169068e-01	-1.165112e-01	-8.230074e-02	-1.526141e-01	-1.109514e-02	0.000000e+00	1	9.056318e-03
6.728313e-01	5.947493e-01	-9.269929e-02	-1.812277e-02	6.570663e-03	-3.199903e-02	1.660407e-02	0.000000e+00	1	1.136750e-02
7.327741e-01	5.239834e-01	-1.004690e-01	-2.584498e-02	-2.970844e-03	-6.938481e-02	-1.240835e-01	0.000000e+00	1	1.444694e-02
7.522657e-01	5.018965e-01	-7.531837e-02	-1.021311e-01	-9.935968e-03	-1.699185e-01	-3.314218e-02	0.000000e+00	1	9.428487e-03
8.884393e-01	2.697708e-01	-2.546747e-01	-2.551835e-01	-1.613061e-01	-7.568823e-02	-3.034229e-01	0.000000e+00	1	8.621692e-03
9.426109e-01	1.352572e-01	-3.260458e-01	-4.429939e-01	-1.596404e-01	-2.728278e-01	-3.148695e-01	0.000000e+00	1	2.312626e-02
8.558571e-01	3.342114e-01	-1.057697e-01	-2.859307e-01	-8.505846e-02	-1.912576e-01	-1.873731e-01	0.000000e+00	1	3.669257e-03
5.829614e-01	6.896331e-01	1.434661e-01	2.246696e-02	-1.143020e-02	-1.719042e-02	2.783440e-02	0.000000e+00	1	1.162832e-02
1.868909e-01	9.140397e-01	1.617968e-01	3.132410e-01	2.611900e-01	2.968684e-01	2.230037e-01	0.000000e+00	1	4.168110e-03
5.001273e-01	7.673370e-01	1.919846e-01	-5.649150e-02	1.052232e-01	1.534612e-01	3.333764e-02	0.000000e+00	1	9.315874e-03
2.752586e-01	8.750147e-01	1.765851e-01	2.066300e-01	2.313951e-01	2.370782e-01	1.308505e-01	0.000000e+00	1	3.012093e-03
8.585298e-01	3.163098e-01	-1.242160e-01	-1.392009e-01	-1.603232e-01	-1.894254e-01	-2.675188e-01	0.000000e+00	1	2.890817e-02
7.367457e-01	5.169547e-01	-8.500984e-02	-7.044127e-02	-1.245908e-01	-7.286597e-04	-5.854711e-02	0.000000e+00	1	9.536301e-03
7.917307e-01	4.382651e-01	-7.536894e-02	-1.014260e-01	-1.715178e-01	-1.586219e-01	-4.772081e-02	0.000000e+00	1	6.241067e-03
5.047772e-01	7.577775e-01	2.156081e-01	-9.502519e-03	7.483793e-02	8.269927e-02	3.613892e-02	0.000000e+00	1	4.462618e-03
9.208776e-01	1.773117e-01	-2.302885e-01	-2.627515e-01	-1.511327e-01	-3.382972e-01	-3.265139e-01	0.000000e+00	1	6.050207e-03
5.457539e-01	7.218180e-01	-1.608503e-02	3.308298e-02	1.234829e-01	1.330272e-01	6.134250e-04	0.000000e+00	1	1.466161e-02
6.439254e-01	6.378094e-01	3.249853e-02	3.173538e-03	-1.004390e-01	1.031863e-01	-4.793974e-02	0.000000e+00	1	7.929765e-03
2.959093e-01	8.672773e-01	1.699086e-01	1.527479e-01	2.369489e-01	2.465462e-01	1.266494e-01	0.000000e+00	1	1.362046e-02
4.034013e-01	8.159618e-01	7.100408e-02	6.953504e-02	1.322250e-01	1.523142e-01	2.323823e-01	0.000000e+00	1	1.659797e-02
1.409858e-01	9.295553e-01	3.051124e-01	2.083951e-01	2.471057e-01	2.897091e-01	3.477551e-01	0.000000e+00	1	2.120999e-02
3.165684e-01	8.562584e-01	1.354900e-01	1.777610e-01	1.217422e-01	2.109882e-01	2.255873e-01	0.000000e+00	1	2.143269e-02
5.904416e-01	6.748479e-01	1.590507e-02	-6.739811e-04	-2.407539e-04	8.265226e-02	3.137097e-02	0.000000e+00	1	1.094232e-02
4.193539e-01	8.047614e-01	1.613646e-01	1.674520e-01	1.642567e-01	7.762424e-02	3.858582e-02	0.000000e+00	1	1.319248e-02
2.357104e-01	8.922547e-01	2.886685e-01	1.773673e-01	2.317056e-01	1.771860e-01	2.202854e-01	0.000000e+00	1	1.186045e-02
9.025941e-01	2.127605e-01	-3.034399e-01	-2.053778e-01	-2.478429e-01	-1.627149e-01	-2.487718e-01	0.000000e+00	1	7.619623e-03
2.149092e-01	9.042137e-01	2.886685e-01	3.109416e-01	2.317056e-01	1.537253e-01	1.909514e-01	0.000000e+00	1	6.364833e-03
5.315707e-01	7.257249e-01	5.463726e-02	5.756091e-02	7.416653e-02	1.189952e-01	-6.144057e-03	0.000000e+00	1	1.276817e-02
2.225757e-01	8.989594e-01	1.971159e-01	1.534155e-01	2.371186e-01	2.610417e-01	2.919625e-01	0.000000e+00	1	4.927560e-03
4.929873e-01	7.678407e-01	1.490709e-01	2.072181e-01	3.487618e-02	5.711726e-02	-1.162731e-02	0.000000e+00	1	1.412726e-02
2.898314e-01	8.682593e-01	1.765851e-01	2.063780e-01	1.813974e-01	2.465462e-01	1.308505e-01	0.000000e+00	1	1.229005e-02
8.977483e-01	2.290225e-01	-2.200155e-01	-2.836785e-01	-1.393368e-01	-2.003498e-01	-2.859574e-01	0.000000e+00	1	1.414584e-02
7.927575e-01	4.360548e-01	-1.424482e-01	-5.049365e-02	-1.773173e-01	-1.183603e-01	-7.099432e-02	0.000000e+00	1	7.977301e-03
4.266771e-02	9.726983e-01	3.385999e-01	4.802175e-01	3.891807e-01	4.924088e-01	2.881284e-01	0.000000e+00	1	7.756583e-03
6.999733e-01	5.634036e-01	5.246066e-03	-9.872974e-02	-6.744700e-02	-4.374508e-03	-4.440324e-02	0.000000e+00	1	7.647418e-03
1.143274e-01	9.431884e-01	4.343363e-01	2.518799e-01	3.013841e-01	3.034402e-01	2.443595e-01	0.000000e+00	1	4.382314e-03
3.362937e-02	9.779877e-01	5.502856e-01	3.695287e-01	4.177678e-01	4.580768e-01	3.185124e-01	0.000000e+00	1	1.308861e-02
6.298128e-01	6.493086e-01	-1.608503e-02	-5.921233e-02	2.477103e-03	1.280677e-01	-2.500341e-02	0.000000e+00	1	7.216331e-03
6.329598e-01	6.436281e-01	4.439118e-02	-3.096943e-02	-8.935348e-02	1.581580e-02	7.660488e-02	0.000000e+00	1	9.923319e-03
9.634679e-01	5.319185e-02	-3.414350e-01	-4.405330e-01	-4.334855e-01	-2.787048e-01	-3.253884e-01	0.000000e+00	1	1.263211e-02
5.747019e-01	7.021104e-01	-5.781961e-03	8.257493e-02	1.564234e-01	-4.047852e-02	6.309892e-03	0.000000e+00	1	2.317783e-02
7.628894e-01	4.792729e-01	-5.655879e-02	-4.333530e-02	-7.460792e-02	-1.276458e-01	-1.376305e-01	0.000000e+00	1	8.770005e-03
9.177477e-01	1.851000e-01	-2.129335e-01	-2.627515e-01	-1.525920e-01	-3.271883e-01	-3.265139e-01	0.000000e+00	1	6.133424e-03
6.979562e-01	5.671977e-01	-8.663710e-02	-3.639118e-02	2.521628e-02	-8.720296e-02	-1.606834e-02	0.000000e+00	1	1.251781e-03
7.627300e-02	9.500512e-01	3.340682e-01	2.781604e-01	3.197716e-01	3.854859e-01	3.134001e-01	0.000000e+00	1	1.706822e-02
4.312968e-02	9.726038e-01	3.364001e-01	4.802175e-01	3.891807e-01	4.924088e-01	2.881284e-01	0.000000e+00	1	8.598933e-03
5.065564e-01	7.549122e-01	1.507511e-01	-5.355810e-03	9.994402e-02	1.531226e-01	-7.266418e-03	0.000000e+00	1	5.695281e-03
4.458411e-01	7.879605e-01	1.347796e-01	8.659316e-02	1.007784e-01	1.840433e-01	3.084141e-02	0.000000e+00	1	4.029259e-03
2.746658e-01	8.753531e-01	1.765851e-01	2.063780e-01	2.320073e-01	2.386908e-01	1.308505e-01	0.000000e+00	1	3.637614e-03
2.346521e-01	8.948027e-01	1.618601e-01	3.134629e-01	2.362923e-01	1.871062e-01	2.106437e-01	0.000000e+00	1	5.183580e-03
7.157046e-02	9.502237e-01	3.273650e-01	2.883915e-01	3.307139e-01	3.490055e-01	3.401825e-01	0.000000e+00	1	4.438648e-03
8.146735e-01	4.005138e-01	-1.788346e-01	-1.029710e-01	-6.816712e-02	-1.055950e-01	-2.006924e-01	0.000000e+00	1	2.787429e-02
7.879593e-01	4.432826e-01	-7.536894e-02	-1.014260e-01	-1.425331e-01	-1.725589e-01	-4.772081e-02	0.000000e+00	1	1.116438e-02
7.459613e-01	5.072201e-01	-9.440449e-02	-9.710393e-03	-1.247692e-01	-1.176292e-01	-2.387797e-02	0.000000e+00	1	1.206777e-02
6.533303e-01	6.274602e-01	1.039232e-02	1.678152e-02	-4.942198e-02	-1.099954e-01	9.201032e-02	0.000000e+00	1	1.002386e-02
2.548916e-01	8.850374e-01	2.886685e-01	1.773673e-01	2.317056e-01	1.736147e-01	1.734035e-01	0.000000e+00	1	1.009068e-02
9.772219e-01	8.646692e-03	-4.433864e-01	-3.628250e-01	-4.187463e-01	-4.236458e-01	-4.607183e-01	0.000000e+00	1	1.000000e+14
1.610354e-01	9.270725e-01	3.045791e-01	1.612522e-01	2.857955e-01	3.704275e-01	2.434579e-01	0.000000e+00	1	1.354710e-02
8.239499e-01	3.764120e-01	-1.423347e-01	-9.678482e-02	-1.192810e-01	-1.720082e-01	-1.765919e-01	0.000000e+00	1	3.148909e-02
8.716556e-01	2.821643e-01	-2.617287e-01	-1.891111e-01	-1.775082e-01	-1.480323e-01	-1.859807e-01	0.000000e+00	1	1.579952e-02
7.579563e-01	5.011305e-01	3.474581e-02	-1.773999e-01	-7.743347e-02	-1.184070e-01	-6.580114e-02	0.000000e+00	1	8.590320e-03
6.935827e-01	5.716286e-01	3.249853e-02	-4.083316e-02	-9.486404e-02	-3.835742e-02	-4.573849e-02	0.000000e+00	1	9.786781e-03
2.238997e-01	8.980471e-01	2.027685e-01	1.534155e-01	2.371186e-01	2.490117e-01	2.923623e-01	0.000000e+00	1	5.159686e-03
4.722409e-01	7.739785e-01	1.322691e-02	1.691583e-01	1.068482e-01	1.464245e-01	3.839402e-02	0.000000e+00	1	1.165128e-02
4.499151e-01	7.837040e-01	1.347796e-01	9.366714e-02	1.007784e-01	1.624578e-01	3.011728e-02	0.000000e+00	1	1.326146e-02
8.481637e-01	3.406468e-01	-1.017050e-01	-1.454647e-01	-1.869988e-01	-2.621881e-01	-1.245356e-01	0.000000e+00	1	1.066863e-02
8.695941e-01	2.870319e-01	-2.617287e-01	-1.891111e-01	-1.776197e-01	-1.480323e-01	-1.731576e-01	0.000000e+00	1	1.921833e-03
7.201464e-01	5.441682e-01	3.249853e-02	-1.262590e-01	-9.486404e-02	-3.835742e-02	-4.573849e-02	0.000000e+00	1	9.548353e-03
4.077132e-01	8.121436e-01	1.226500e-01	5.334219e-02	1.730204e-01	8.646931e-02	2.064446e-01	0.000000e+00	1	1.044229e-02
